commune;code_insee;departement;geo_point_2d
TERMIGNON;73290;SAVOIE;45.3441528771,6.84789108583
THENESOL;73292;SAVOIE;45.7176908375,6.38685541448
THOIRY;73293;SAVOIE;45.598757543,6.04432776786
LA THUILE;73294;SAVOIE;45.5411277872,6.05633197484
TIGNES;73296;SAVOIE;45.4816828491,6.93635513554
TOURNON;73297;SAVOIE;45.637794827,6.32739261169
TOURS-EN-SAVOIE;73298;SAVOIE;45.6663871792,6.46157169693
TRAIZE;73299;SAVOIE;45.6716573286,5.73696272182
TRESSERVE;73300;SAVOIE;45.6743249574,5.88968226158
TREVIGNIN;73301;SAVOIE;45.7047065922,5.96859856205
LA TRINITE;73302;SAVOIE;45.5038702551,6.15205404986
UGINE;73303;SAVOIE;45.7718876928,6.43266345275
VAL-D'ISERE;73304;SAVOIE;45.4310113935,6.99852444032
VALEZAN;73305;SAVOIE;45.5933602968,6.69047936665
VALLOIRE;73306;SAVOIE;45.1233680911,6.42400790634
VALMEINIER;73307;SAVOIE;45.152061815,6.50820802644
VENTHON;73308;SAVOIE;45.6870981041,6.41810661947
VEREL-DE-MONTBEL;73309;SAVOIE;45.5537409191,5.72394607182
VEREL-PRAGONDRAN;73310;SAVOIE;45.6213269536,5.95297759397
LE VERNEIL;73311;SAVOIE;45.450825812,6.18533015026
VERRENS-ARVEY;73312;SAVOIE;45.6626779644,6.29022565576
VERTHEMEX;73313;SAVOIE;45.6285977197,5.79833212691
VILLARD-D'HERY;73314;SAVOIE;45.5142759171,6.1391908576
VILLARD-LEGER;73315;SAVOIE;45.501239323,6.17384945736
VILLARD-SALLET;73316;SAVOIE;45.4865020097,6.13474545432
VILLARD-SUR-DORON;73317;SAVOIE;45.727682272,6.51866371768
VILLAREMBERT;73318;SAVOIE;45.2399528685,6.2643037706
VILLARGONDRAN;73320;SAVOIE;45.2527360599,6.37903424342
VILLARLURIN;73321;SAVOIE;45.4528890539,6.52829257679
VILLARODIN-BOURGET;73322;SAVOIE;45.2189045152,6.69172081742
VILLAROGER;73323;SAVOIE;45.5575226371,6.86910255537
VILLAROUX;73324;SAVOIE;45.4620342064,6.0793012764
VIMINES;73326;SAVOIE;45.5387653179,5.85041519179
VIONS;73327;SAVOIE;45.8310499663,5.80820031597
VIVIERS-DU-LAC;73328;SAVOIE;45.6502423808,5.89790868543
VOGLANS;73329;SAVOIE;45.6271741926,5.89111432564
YENNE;73330;SAVOIE;45.7020470491,5.7646557504
ABONDANCE;74001;HAUTE-SAVOIE;46.2661080816,6.7321620538
ALBY-SUR-CHERAN;74002;HAUTE-SAVOIE;45.8156435779,6.01581486858
ALEX;74003;HAUTE-SAVOIE;45.8806920223,6.23633769093
ALLEVES;74004;HAUTE-SAVOIE;45.7588655872,6.08634740225
ALLINGES;74005;HAUTE-SAVOIE;46.333709028,6.46512142751
ALLONZIER-LA-CAILLE;74006;HAUTE-SAVOIE;46.000527699,6.10482048689
AMANCY;74007;HAUTE-SAVOIE;46.0728257803,6.33057376854
AMBILLY;74008;HAUTE-SAVOIE;46.1961567042,6.22429975401
ANDILLY;74009;HAUTE-SAVOIE;46.0702115695,6.0710017836
ANNECY;74010;HAUTE-SAVOIE;45.8906432566,6.12551773598
ANNECY-LE-VIEUX;74011;HAUTE-SAVOIE;45.9193395896,6.16076240491
ANNEMASSE;74012;HAUTE-SAVOIE;46.1909730986,6.24250704322
ANTHY-SUR-LEMAN;74013;HAUTE-SAVOIE;46.3530564511,6.42748586139
ARACHES-LA-FRASSE;74014;HAUTE-SAVOIE;46.0302694516,6.66062068121
ARBUSIGNY;74015;HAUTE-SAVOIE;46.086240469,6.20734603818
ARCHAMPS;74016;HAUTE-SAVOIE;46.1222282115,6.13971386615
ARENTHON;74018;HAUTE-SAVOIE;46.0981343308,6.3386699894
ARGONAY;74019;HAUTE-SAVOIE;45.9472669174,6.14837081563
ARMOY;74020;HAUTE-SAVOIE;46.3523619359,6.51159949942
ARTHAZ-PONT-NOTRE-DAME;74021;HAUTE-SAVOIE;46.1606681382,6.26878505458
AVIERNOZ;74022;HAUTE-SAVOIE;45.9764432094,6.2368970464
AYSE;74024;HAUTE-SAVOIE;46.0869924496,6.44601645014
BALLAISON;74025;HAUTE-SAVOIE;46.2932587435,6.34400093687
LA BALME-DE-SILLINGY;74026;HAUTE-SAVOIE;45.9698450968,6.04498278395
LA BALME-DE-THUY;74027;HAUTE-SAVOIE;45.910029772,6.28546229311
BASSY;74029;HAUTE-SAVOIE;45.9914416036,5.82815626577
LA BAUME;74030;HAUTE-SAVOIE;46.2836072136,6.60860693452
BEAUMONT;74031;HAUTE-SAVOIE;46.0976635697,6.12074518078
BELLEVAUX;74032;HAUTE-SAVOIE;46.2276019394,6.55285416418
BERNEX;74033;HAUTE-SAVOIE;46.3566554818,6.69898825662
LE BIOT;74034;HAUTE-SAVOIE;46.2728593658,6.64024071432
BLOYE;74035;HAUTE-SAVOIE;45.8204275493,5.94977872948
BLUFFY;74036;HAUTE-SAVOIE;45.8655021029,6.22227398882
BOEGE;74037;HAUTE-SAVOIE;46.2188768633,6.38530552261
BOGEVE;74038;HAUTE-SAVOIE;46.194241107,6.43929186038
BONNE;74040;HAUTE-SAVOIE;46.1718364348,6.31931310923
BONNEVAUX;74041;HAUTE-SAVOIE;46.2948424143,6.66552754458
BONNEVILLE;74042;HAUTE-SAVOIE;46.0739003968,6.40868532191
BONS-EN-CHABLAIS;74043;HAUTE-SAVOIE;46.2631816283,6.36089776128
BOSSEY;74044;HAUTE-SAVOIE;46.1500584591,6.17275446607
LE BOUCHET;74045;HAUTE-SAVOIE;45.8045733703,6.38410878026
BOUSSY;74046;HAUTE-SAVOIE;45.8509031709,5.98346432153
BRENTHONNE;74048;HAUTE-SAVOIE;46.2692786912,6.39437723207
BRIZON;74049;HAUTE-SAVOIE;46.0352614624,6.43415213
BURDIGNIN;74050;HAUTE-SAVOIE;46.2324473826,6.42604409853
CERCIER;74051;HAUTE-SAVOIE;46.021660163,6.04815697534
CERNEX;74052;HAUTE-SAVOIE;46.0623077421,6.03872026675
CERVENS;74053;HAUTE-SAVOIE;46.28114425,6.44750930568
CHAINAZ-LES-FRASSES;74054;HAUTE-SAVOIE;45.7784395221,5.98960566934
CHALLONGES;74055;HAUTE-SAVOIE;46.0223204278,5.82687440424
CHAMONIX-MONT-BLANC;74056;HAUTE-SAVOIE;45.9309819111,6.92360096711
CHAMPANGES;74057;HAUTE-SAVOIE;46.3715803084,6.55369978172
LA CHAPELLE-D'ABONDANCE;74058;HAUTE-SAVOIE;46.3009535709,6.79280453698
LA CHAPELLE-RAMBAUD;74059;HAUTE-SAVOIE;46.0732040123,6.23904981825
LA CHAPELLE-SAINT-MAURICE;74060;HAUTE-SAVOIE;45.7714927901,6.15405726067
CHAPEIRY;74061;HAUTE-SAVOIE;45.8392480283,6.03922674801
CHARVONNEX;74062;HAUTE-SAVOIE;45.9825276436,6.15767160259
CHATEL;74063;HAUTE-SAVOIE;46.2490325973,6.81712790779
CHATILLON-SUR-CLUSES;74064;HAUTE-SAVOIE;46.0893520244,6.57817291187
CHAUMONT;74065;HAUTE-SAVOIE;46.044949243,5.94515955142
CHAVANNAZ;74066;HAUTE-SAVOIE;46.0500384099,6.01652644319
CHAVANOD;74067;HAUTE-SAVOIE;45.8844744691,6.05040184575
CHENE-EN-SEMINE;74068;HAUTE-SAVOIE;46.0499479891,5.858890983
CHENEX;74069;HAUTE-SAVOIE;46.1028404412,5.9906719812
CHENS-SUR-LEMAN;74070;HAUTE-SAVOIE;46.3104075076,6.26773142669
CHESSENAZ;74071;HAUTE-SAVOIE;46.0407218951,5.90635701971
CHEVALINE;74072;HAUTE-SAVOIE;45.7302662541,6.20797432213
CHEVENOZ;74073;HAUTE-SAVOIE;46.3330385867,6.64071625327
CHEVRIER;74074;HAUTE-SAVOIE;46.1120536918,5.91128750728
CHILLY;74075;HAUTE-SAVOIE;45.9892543857,5.95663892885
CHOISY;74076;HAUTE-SAVOIE;45.9970301608,6.05417234636
CLARAFOND-ARCINE;74077;HAUTE-SAVOIE;46.074723886,5.89580535006
CLERMONT;74078;HAUTE-SAVOIE;45.9734444894,5.90937510902
LES CLEFS;74079;HAUTE-SAVOIE;45.8448702892,6.32686437969
LA CLUSAZ;74080;HAUTE-SAVOIE;45.9001389505,6.46031714364
CLUSES;74081;HAUTE-SAVOIE;46.0631088613,6.57892080059
COLLONGES-SOUS-SALEVE;74082;HAUTE-SAVOIE;46.1362755824,6.16071125763
COMBLOUX;74083;HAUTE-SAVOIE;45.8910313929,6.63687678944
CONS-SAINTE-COLOMBE;74084;HAUTE-SAVOIE;45.7429748501,6.33185588617
LES CONTAMINES-MONTJOIE;74085;HAUTE-SAVOIE;45.7888971555,6.73152876295
CONTAMINE-SARZIN;74086;HAUTE-SAVOIE;46.0216239121,5.98148486224
CONTAMINE-SUR-ARVE;74087;HAUTE-SAVOIE;46.1334593706,6.33869457098
COPPONEX;74088;HAUTE-SAVOIE;46.0442257211,6.0703860483
CORDON;74089;HAUTE-SAVOIE;45.909121538,6.56940992155
CORNIER;74090;HAUTE-SAVOIE;46.0897408945,6.29193924963
LA COTE-D'ARBROZ;74091;HAUTE-SAVOIE;46.1811051133,6.63111937923
CRAN-GEVRIER;74093;HAUTE-SAVOIE;45.9017933456,6.09977672068
CRANVES-SALES;74094;HAUTE-SAVOIE;46.1974383697,6.30389958032
CREMPIGNY-BONNEGUETE;74095;HAUTE-SAVOIE;45.9467841367,5.90312519314
CRUSEILLES;74096;HAUTE-SAVOIE;46.0362105004,6.11527700259
CUSY;74097;HAUTE-SAVOIE;45.7584929074,6.0333103006
CUVAT;74098;HAUTE-SAVOIE;45.9769889587,6.10863397469
DEMI-QUARTIER;74099;HAUTE-SAVOIE;45.8739226707,6.6331062739
DESINGY;74100;HAUTE-SAVOIE;45.9994978895,5.88777092004
DINGY-EN-VUACHE;74101;HAUTE-SAVOIE;46.0886545538,5.94974416216
DINGY-SAINT-CLAIR;74102;HAUTE-SAVOIE;45.9289752964,6.25044685082
DOMANCY;74103;HAUTE-SAVOIE;45.9071921608,6.66391720268
DOUSSARD;74104;HAUTE-SAVOIE;45.7709274033,6.22183215069
DOUVAINE;74105;HAUTE-SAVOIE;46.3063459721,6.29894207485
DRAILLANT;74106;HAUTE-SAVOIE;46.2957245555,6.4729982985
DROISY;74107;HAUTE-SAVOIE;45.961959396,5.8811939602
DUINGT;74108;HAUTE-SAVOIE;45.8204516691,6.19524357933
ELOISE;74109;HAUTE-SAVOIE;46.0837640303,5.84669856092
ENTREMONT;74110;HAUTE-SAVOIE;45.9504525133,6.3755250744
ENTREVERNES;74111;HAUTE-SAVOIE;45.7764785792,6.18131365622
EPAGNY;74112;HAUTE-SAVOIE;45.9440370403,6.08226977374
ESSERT-ROMAND;74114;HAUTE-SAVOIE;46.2023206067,6.660151187
ETAUX;74116;HAUTE-SAVOIE;46.060819717,6.26988707785
ETERCY;74117;HAUTE-SAVOIE;45.8924317262,6.0079458329
ETREMBIERES;74118;HAUTE-SAVOIE;46.1698202877,6.20839249952
EVIAN-LES-BAINS;74119;HAUTE-SAVOIE;46.3924102379,6.58612507528
EVIRES;74120;HAUTE-SAVOIE;46.0421036287,6.22183912174
EXCENEVEX;74121;HAUTE-SAVOIE;46.3467214365,6.34122172541
FAUCIGNY;74122;HAUTE-SAVOIE;46.1164159018,6.36907611887
FAVERGES;74123;HAUTE-SAVOIE;45.749197611,6.2852126691
FEIGERES;74124;HAUTE-SAVOIE;46.1104409048,6.07310572582
FESSY;74126;HAUTE-SAVOIE;46.2708634498,6.42354470529
FETERNES;74127;HAUTE-SAVOIE;46.3490789194,6.5652955969
FILLINGES;74128;HAUTE-SAVOIE;46.1661884948,6.35020094115
LA FORCLAZ;74129;HAUTE-SAVOIE;46.3179930768,6.61587770566
FRANCLENS;74130;HAUTE-SAVOIE;46.0440349953,5.82444988041
FRANGY;74131;HAUTE-SAVOIE;46.0231025542,5.92267414864
GAILLARD;74133;HAUTE-SAVOIE;46.1818085953,6.20707666644
LES GETS;74134;HAUTE-SAVOIE;46.1542288253,6.66014566051
GIEZ;74135;HAUTE-SAVOIE;45.7384038811,6.24575065655
LE GRAND-BORNAND;74136;HAUTE-SAVOIE;45.9562174482,6.47641784295
GROISY;74137;HAUTE-SAVOIE;46.0176333128,6.17496504174
GRUFFY;74138;HAUTE-SAVOIE;45.7831959946,6.06312063481
HABERE-LULLIN;74139;HAUTE-SAVOIE;46.2330939582,6.462221779
HABERE-POCHE;74140;HAUTE-SAVOIE;46.2555235551,6.47324374853
HAUTEVILLE-SUR-FIER;74141;HAUTE-SAVOIE;45.9053969154,5.97847450903
HERY-SUR-ALBY;74142;HAUTE-SAVOIE;45.791943752,6.01056501234
LES HOUCHES;74143;HAUTE-SAVOIE;45.8968732063,6.8000932715
JONZIER-EPAGNY;74144;HAUTE-SAVOIE;46.0765856703,5.98885636261
JUVIGNY;74145;HAUTE-SAVOIE;46.2159934836,6.2901767957
LARRINGES;74146;HAUTE-SAVOIE;46.369808059,6.58783064485
LATHUILE;74147;HAUTE-SAVOIE;45.7732607321,6.19555768621
LESCHAUX;74148;HAUTE-SAVOIE;45.7750459129,6.11849070484
LOISIN;74150;HAUTE-SAVOIE;46.2802184824,6.30399000794
LORNAY;74151;HAUTE-SAVOIE;45.9107999793,5.88954497297
LOVAGNY;74152;HAUTE-SAVOIE;45.9038439081,6.03434039234
LUCINGES;74153;HAUTE-SAVOIE;46.1940296525,6.32983573974
LUGRIN;74154;HAUTE-SAVOIE;46.3933090904,6.67397267401
LULLIN;74155;HAUTE-SAVOIE;46.2792006557,6.51041633979
LULLY;74156;HAUTE-SAVOIE;46.2927550589,6.40876638382
LYAUD;74157;HAUTE-SAVOIE;46.3337086128,6.52037884691
MACHILLY;74158;HAUTE-SAVOIE;46.2555120151,6.32281411543
MAGLAND;74159;HAUTE-SAVOIE;46.0010482843,6.63346275001
MANIGOD;74160;HAUTE-SAVOIE;45.850295364,6.40113588124
MARCELLAZ-ALBANAIS;74161;HAUTE-SAVOIE;45.8707666438,5.99966381928
MARCELLAZ;74162;HAUTE-SAVOIE;46.1452555386,6.35771780068
MARGENCEL;74163;HAUTE-SAVOIE;46.3315818048,6.42253424763
MARIGNIER;74164;HAUTE-SAVOIE;46.0950289167,6.4944693169
MARIGNY-SAINT-MARCEL;74165;HAUTE-SAVOIE;45.8298777839,5.98423746783
MARIN;74166;HAUTE-SAVOIE;46.374432028,6.52367394025
MARLENS;74167;HAUTE-SAVOIE;45.7653898846,6.35142628779
MARLIOZ;74168;HAUTE-SAVOIE;46.0270380688,6.00829884912
MARNAZ;74169;HAUTE-SAVOIE;46.0518903759,6.5224156191
MASSINGY;74170;HAUTE-SAVOIE;45.8267941245,5.91585359049
MASSONGY;74171;HAUTE-SAVOIE;46.3230559823,6.32549950668
MAXILLY-SUR-LEMAN;74172;HAUTE-SAVOIE;46.393993609,6.6339170176
MEGEVE;74173;HAUTE-SAVOIE;45.8401573581,6.62348394015
MEGEVETTE;74174;HAUTE-SAVOIE;46.208458258,6.51327068897
MEILLERIE;74175;HAUTE-SAVOIE;46.4006869695,6.73172142623
MENTHON-SAINT-BERNARD;74176;HAUTE-SAVOIE;45.8653434236,6.19371720419
MENTHONNEX-EN-BORNES;74177;HAUTE-SAVOIE;46.0594628782,6.17994135372
MENTHONNEX-SOUS-CLERMONT;74178;HAUTE-SAVOIE;45.9618992174,5.93569269941
MESIGNY;74179;HAUTE-SAVOIE;45.9864538672,6.00616944554
MESSERY;74180;HAUTE-SAVOIE;46.3456509574,6.29932822194
METZ-TESSY;74181;HAUTE-SAVOIE;45.9384451295,6.10517585602
MEYTHET;74182;HAUTE-SAVOIE;45.9184414725,6.09688746113
MIEUSSY;74183;HAUTE-SAVOIE;46.1453438048,6.53345961052
MINZIER;74184;HAUTE-SAVOIE;46.0551645606,5.99089024403
MONNETIER-MORNEX;74185;HAUTE-SAVOIE;46.1525800446,6.21241233878
MONTAGNY-LES-LANCHES;74186;HAUTE-SAVOIE;45.8589669749,6.04681935916
MONTMIN;74187;HAUTE-SAVOIE;45.8024912818,6.26769807231
MONTRIOND;74188;HAUTE-SAVOIE;46.2066444762,6.74359316824
MONT-SAXONNEX;74189;HAUTE-SAVOIE;46.0351333935,6.47990420928
MORILLON;74190;HAUTE-SAVOIE;46.0632390772,6.67318237741
MORZINE;74191;HAUTE-SAVOIE;46.1732135057,6.74252144427
MOYE;74192;HAUTE-SAVOIE;45.8711582586,5.89506512149
LA MURAZ;74193;HAUTE-SAVOIE;46.1193345153,6.19613166236
MURES;74194;HAUTE-SAVOIE;45.8062692849,6.03921790944
MUSIEGES;74195;HAUTE-SAVOIE;46.014191585,5.95578712285
"NANCY-SUR-CLUSES";74196;HAUTE-SAVOIE;46.0239034674,6.57403286211
"NANGY";74197;HAUTE-SAVOIE;46.1500146903,6.30645788987
"NAVES-PARMELAN";74198;HAUTE-SAVOIE;45.9320249832,6.19716046431
NERNIER;74199;HAUTE-SAVOIE;46.3615754637,6.30527066431
NEUVECELLE;74200;HAUTE-SAVOIE;46.3921186949,6.60933233238
NEYDENS;74201;HAUTE-SAVOIE;46.118085274,6.10360630627
NONGLARD;74202;HAUTE-SAVOIE;45.9228803405,6.02730833828
NOVEL;74203;HAUTE-SAVOIE;46.3613258341,6.76382065877
LES OLLIERES;74204;HAUTE-SAVOIE;45.9816487094,6.18789182586
ONNION;74205;HAUTE-SAVOIE;46.1816924284,6.49869806571
ORCIER;74206;HAUTE-SAVOIE;46.3132216712,6.50123814187
PASSY;74208;HAUTE-SAVOIE;45.9545838758,6.74056895873
PEILLONNEX;74209;HAUTE-SAVOIE;46.1323903269,6.38235648259
PERRIGNIER;74210;HAUTE-SAVOIE;46.3062097696,6.43566112571
PERS-JUSSY;74211;HAUTE-SAVOIE;46.1018355447,6.25852776575
LE PETIT-BORNAND-LES-GLIERES;74212;HAUTE-SAVOIE;45.9971884762,6.3914422283
POISY;74213;HAUTE-SAVOIE;45.9189291023,6.06312526002
PRAZ-SUR-ARLY;74215;HAUTE-SAVOIE;45.8273830963,6.58013212731
PRESILLY;74216;HAUTE-SAVOIE;46.0850070124,6.09107599342
PRINGY;74217;HAUTE-SAVOIE;45.9566469348,6.10912303815
PUBLIER;74218;HAUTE-SAVOIE;46.3896985259,6.54164965422
QUINTAL;74219;HAUTE-SAVOIE;45.8329607054,6.09119171062
REIGNIER-ESERY;74220;HAUTE-SAVOIE;46.1353479879,6.26126122824
LE REPOSOIR;74221;HAUTE-SAVOIE;45.9970981338,6.52628371874
REYVROZ;74222;HAUTE-SAVOIE;46.324542262,6.56224816436
LA RIVIERE-ENVERSE;74223;HAUTE-SAVOIE;46.0896743627,6.63334619957
LA ROCHE-SUR-FORON;74224;HAUTE-SAVOIE;46.0431484138,6.30107653595
RUMILLY;74225;HAUTE-SAVOIE;45.8555126651,5.94075287432
SAINT-ANDRE-DE-BOEGE;74226;HAUTE-SAVOIE;46.1932380604,6.3815476772
SAINT-BLAISE;74228;HAUTE-SAVOIE;46.0663582053,6.09154099437
SAINT-CERGUES;74229;HAUTE-SAVOIE;46.2308494715,6.32552147286
SAINT-EUSEBE;74231;HAUTE-SAVOIE;45.9294639513,5.96296409626
SAINT-EUSTACHE;74232;HAUTE-SAVOIE;45.7953730789,6.15214933541
SAINT-FELIX;74233;HAUTE-SAVOIE;45.8078414616,5.97720329575
SAINT-FERREOL;74234;HAUTE-SAVOIE;45.7833203062,6.30718276137
SAINT-GERMAIN-SUR-RHONE;74235;HAUTE-SAVOIE;46.0700297768,5.82592326437
SAINT-GERVAIS-LES-BAINS;74236;HAUTE-SAVOIE;45.8571864862,6.74016257718
SAINT-GINGOLPH;74237;HAUTE-SAVOIE;46.3882088835,6.77810230849
SAINT-JEAN-D'AULPS;74238;HAUTE-SAVOIE;46.2278739142,6.66076731793
SAINT-JEAN-DE-SIXT;74239;HAUTE-SAVOIE;45.9242802891,6.40961538858
SAINT-JEAN-DE-THOLOME;74240;HAUTE-SAVOIE;46.1107199959,6.41494686229
SAINT-JEOIRE;74241;HAUTE-SAVOIE;46.1392092512,6.46500057209
SAINT-JORIOZ;74242;HAUTE-SAVOIE;45.822898265,6.14963663908
SAINT-JULIEN-EN-GENEVOIS;74243;HAUTE-SAVOIE;46.139365545,6.07881171095
SAINT-LAURENT;74244;HAUTE-SAVOIE;46.0373461357,6.35335860666
SAINT-MARTIN-BELLEVUE;74245;HAUTE-SAVOIE;45.9714139291,6.13897086918
SAINT-PAUL-EN-CHABLAIS;74249;HAUTE-SAVOIE;46.3693047939,6.63664025494
SAINT-PIERRE-EN-FAUCIGNY;74250;HAUTE-SAVOIE;46.063686335,6.37244945345
SAINT-SIGISMOND;74252;HAUTE-SAVOIE;46.0753265855,6.61651398785
SAINT-SIXT;74253;HAUTE-SAVOIE;46.0419013961,6.32297351763
SAINT-SYLVESTRE;74254;HAUTE-SAVOIE;45.8403822562,6.01327128168
SALES;74255;HAUTE-SAVOIE;45.8821225736,5.96006746807
SALLANCHES;74256;HAUTE-SAVOIE;45.9468155788,6.60711053078
SALLENOVES;74257;HAUTE-SAVOIE;46.0029977511,5.99114541965
SAMOENS;74258;HAUTE-SAVOIE;46.0878467821,6.74329361493
LE SAPPEY;74259;HAUTE-SAVOIE;46.0883274931,6.16118965479
SAVIGNY;74260;HAUTE-SAVOIE;46.0694979288,5.95170767195
SAXEL;74261;HAUTE-SAVOIE;46.2447795601,6.40325461428
SCIENTRIER;74262;HAUTE-SAVOIE;46.1202601258,6.31761155339
SCIEZ;74263;HAUTE-SAVOIE;46.3247332955,6.38071834154
SCIONZIER;74264;HAUTE-SAVOIE;46.0486254419,6.54669166581
SERRAVAL;74265;HAUTE-SAVOIE;45.8118131571,6.33496579827
SERVOZ;74266;HAUTE-SAVOIE;45.9454311308,6.78543826857
SEVRIER;74267;HAUTE-SAVOIE;45.8555012829,6.13806338899
SEYNOD;74268;HAUTE-SAVOIE;45.8651082916,6.08376465474
SEYSSEL;74269;HAUTE-SAVOIE;45.959506245,5.8529871085
SEYTHENEX;74270;HAUTE-SAVOIE;45.7066487132,6.28616971906
SEYTROUX;74271;HAUTE-SAVOIE;46.2397817737,6.60295956835
SILLINGY;74272;HAUTE-SAVOIE;45.9489088866,6.02753426428
SIXT-FER-A-CHEVAL;74273;HAUTE-SAVOIE;46.0542010133,6.81232553172
VAL-DE-FIER;74274;HAUTE-SAVOIE;45.9279912564,5.89294651172
TALLOIRES;74275;HAUTE-SAVOIE;45.8357923857,6.23052089871
TANINGES;74276;HAUTE-SAVOIE;46.1265071577,6.60770716363
THYEZ;74278;HAUTE-SAVOIE;46.0881937629,6.53665081936
THOLLON-LES-MEMISES;74279;HAUTE-SAVOIE;46.3828568354,6.7291180359
THONES;74280;HAUTE-SAVOIE;45.8852613668,6.31953220709
THONON-LES-BAINS;74281;HAUTE-SAVOIE;46.3704258049,6.48194336071
THORENS-GLIERES;74282;HAUTE-SAVOIE;45.9923733891,6.28837579239
THUSY;74283;HAUTE-SAVOIE;45.949872762,5.96377064209
LA TOUR;74284;HAUTE-SAVOIE;46.1336564558,6.43183287509
USINENS;74285;HAUTE-SAVOIE;46.0141101531,5.85064952145
VACHERESSE;74286;HAUTE-SAVOIE;46.3228440674,6.7065933809
VAILLY;74287;HAUTE-SAVOIE;46.2936006568,6.55263148753
VALLEIRY;74288;HAUTE-SAVOIE;46.1152145208,5.97022697234
VALLIERES;74289;HAUTE-SAVOIE;45.9052695634,5.94190689609
VALLORCINE;74290;HAUTE-SAVOIE;46.025877178,6.90055556449
VANZY;74291;HAUTE-SAVOIE;46.0345033012,5.87850321489
VAULX;74292;HAUTE-SAVOIE;45.9255788911,5.99894217943
VEIGY-FONCENEX;74293;HAUTE-SAVOIE;46.2703256602,6.26781250084
VERCHAIX;74294;HAUTE-SAVOIE;46.1211763071,6.68814243155
LA VERNAZ;74295;HAUTE-SAVOIE;46.3073602687,6.59539098914
VERS;74296;HAUTE-SAVOIE;46.088423154,6.02493398653
VERSONNEX;74297;HAUTE-SAVOIE;45.9261649892,5.92765676795
VETRAZ-MONTHOUX;74298;HAUTE-SAVOIE;46.1810228514,6.26266311995
VEYRIER-DU-LAC;74299;HAUTE-SAVOIE;45.8857432709,6.17657908258
VILLARD;74301;HAUTE-SAVOIE;46.2123462222,6.450248937
LES VILLARDS-SUR-THONES;74302;HAUTE-SAVOIE;45.9132702752,6.37458702668
VILLAZ;74303;HAUTE-SAVOIE;45.9532681771,6.20133049908
VILLE-EN-SALLAZ;74304;HAUTE-SAVOIE;46.1451320833,6.42263248025
VILLE-LA-GRAND;74305;HAUTE-SAVOIE;46.2044481273,6.26056985125
VILLY-LE-BOUVERET;74306;HAUTE-SAVOIE;46.0442515744,6.15921118422
VILLY-LE-PELLOUX;74307;HAUTE-SAVOIE;46.0004341516,6.13625958374
VINZIER;74308;HAUTE-SAVOIE;46.3449767077,6.61043449085
VIRY;74309;HAUTE-SAVOIE;46.1193528783,6.02496587452
VIUZ-LA-CHIESAZ;74310;HAUTE-SAVOIE;45.8113073621,6.07554631236
VIUZ-EN-SALLAZ;74311;HAUTE-SAVOIE;46.1640902035,6.4072679008
VOUGY;74312;HAUTE-SAVOIE;46.066690083,6.48527967486
VOVRAY-EN-BORNES;74313;HAUTE-SAVOIE;46.0630306503,6.14060275314
VULBENS;74314;HAUTE-SAVOIE;46.1094500847,5.9361888099
YVOIRE;74315;HAUTE-SAVOIE;46.3635082871,6.33214094024
PARIS-1ER-ARRONDISSEMENT;75101;PARIS;48.8626304852,2.33629344655
PARIS-2E-ARRONDISSEMENT;75102;PARIS;48.8679033789,2.34410716666
PARIS-3E-ARRONDISSEMENT;75103;PARIS;48.8630541318,2.35936105897
PARIS-4E-ARRONDISSEMENT;75104;PARIS;48.854228282,2.35736193814
PARIS-5E-ARRONDISSEMENT;75105;PARIS;48.8445086596,2.34985938556
PARIS-6E-ARRONDISSEMENT;75106;PARIS;48.8489680919,2.33267089859
PARIS-7E-ARRONDISSEMENT;75107;PARIS;48.8560825982,2.31243868773
PARIS-8E-ARRONDISSEMENT;75108;PARIS;48.8725272666,2.31258256042
PARIS-9E-ARRONDISSEMENT;75109;PARIS;48.8768961624,2.33746024139
PARIS-10E-ARRONDISSEMENT;75110;PARIS;48.8760285569,2.36111290456
PARIS-11E-ARRONDISSEMENT;75111;PARIS;48.8594154976,2.37874106024
PARIS-12E-ARRONDISSEMENT;75112;PARIS;48.8351562307,2.41980703497
PARIS-13E-ARRONDISSEMENT;75113;PARIS;48.8287176845,2.36246822852
PARIS-14E-ARRONDISSEMENT;75114;PARIS;48.8289932116,2.32710088326
PARIS-15E-ARRONDISSEMENT;75115;PARIS;48.8401554186,2.29355937244
PARIS-16E-ARRONDISSEMENT;75116;PARIS;48.8603987604,2.2620995594
PARIS-17E-ARRONDISSEMENT;75117;PARIS;48.8873371665,2.30748555949
PARIS-18E-ARRONDISSEMENT;75118;PARIS;48.8927350746,2.34871193387
PARIS-19E-ARRONDISSEMENT;75119;PARIS;48.886868623,2.38469432787
PARIS-20E-ARRONDISSEMENT;75120;PARIS;48.8631867774,2.40081982673
ALLOUVILLE-BELLEFOSSE;76001;SEINE-MARITIME;49.5946409573,0.665436022637
ALVIMARE;76002;SEINE-MARITIME;49.6071633233,0.63205346079
AMBRUMESNIL;76004;SEINE-MARITIME;49.8584810142,0.983755211163
AMFREVILLE-LA-MI-VOIE;76005;SEINE-MARITIME;49.4044285564,1.12471250441
AMFREVILLE-LES-CHAMPS;76006;SEINE-MARITIME;49.6985248041,0.826235482496
ANCEAUMEVILLE;76007;SEINE-MARITIME;49.5695149287,1.06535432644
