groups;annee;mois;jour;code_commune;commune.x;surface_ha;type_vegetation;lieu_de_stockage;masse_tonne_matiere_seche;source;rmq;date;datemj;dateym;commune.y;departement;lat;lon;code_departement
agri_fire;2011;7;15;95177;Cormeilles-en-Vexin;30,000;chaume_ble;NA;NA;le parisien;NA;2011-07-15;07-15;2011-07;COURCELLES-SUR-VIOSNE;VAL-D'OISE;49,0730257380;1,996301780220000;95
agri_fire;2011;7;15;18155;Mornay-sur-Allier;35,000;chaume;NA;NA;l'yonne républicaine;NA;2011-07-15;07-15;2011-07;MORNAY-SUR-ALLIER;CHER;46,8163723965;3,010727080560000;18
agri_fire;2011;7;15;47215;Pujols;10,000;chaume;NA;NA;sud ouest;33344;2011-07-15;07-15;2011-07;PUJOLS;LOT-ET-GARONNE;44,3705410959;0,698420769964000;47
agri_fire;2011;7;15;47216;Puymiclan;3,000;chaume;NA;NA;sud ouest;NA;2011-07-15;07-15;2011-07;PUYMICLAN;LOT-ET-GARONNE;44,5134325386;0,314763378622000;47
agri_fire;2011;7;14;94060;La Queue-en-Brie;16,000;champ;NA;NA;le parisien;NA;2011-07-14;07-14;2011-07;RUNGIS;VAL-DE-MARNE;48,7494821504;2,352818328270000;94
agri_fire;2011;7;14;49144;Freigné;2,000;chaume;NA;NA;ouest France;NA;2011-07-14;07-14;2011-07;FREIGNE;MAINE-ET-LOIRE;47,5362195118;-1,105987284030000;49
agri_fire;2011;7;14;86293;VIVONNE;1,000;chaume;NA;NA;la nouvelle république;NA;2011-07-14;07-14;2011-07;VOUILLE;VIENNE;46,6215010600;0,163409416409000;86
agri_fire;2011;7;14;60414;MONTATAIRE;0,100;chaume;NA;NA;le parisien;NA;2011-07-14;07-14;2011-07;MONTATAIRE;OISE;49,2632645948;2,431357243340000;60
agri_fire;2011;7;12;58171;montapas;1,000;champ;NA;NA;l'yonne républicaine;NA;2011-07-12;07-12;2011-07;MONTAPAS;NIEVRE;47,0809802706;3,584509983350000;58
agri_fire;2011;7;12;60380;Mareuil-sur-Ourcq;0,900;chaume;NA;NA;le parisien;NA;2011-07-12;07-12;2011-07;MAREUIL-SUR-OURCQ;OISE;49,1392151665;3,073275545480000;60
agri_fire;2011;7;12;43110;Lamothe;0,300;chaume;NA;NA;la montagne;NA;2011-07-12;07-12;2011-07;LAMOTHE;HAUTE-LOIRE;45,3149483053;3,426934310190000;43
agri_fire;2011;7;12;15181;SAINT-CONSTANT-FOURNOULES;5,000;chaume;NA;NA;la république du centre;NA;2011-07-12;07-12;2011-07;SAINT-CONSTANT;CANTAL;44,6885284522;2,246265930380000;15
agri_fire;2011;7;11;79235;Saint-Amand-sur-Sèvre;1,000;champ;NA;NA;la nouvelle république;NA;2011-07-11;07-11;2011-07;SAINT-AMAND-SUR-SEVRE;DEUX-SEVRES;46,8794926355;-0,782455017663000;79
agri_fire;2011;7;11;32399;SAINT-ORENS;7,000;ble;NA;NA;sud ouest;NA;2011-07-11;07-11;2011-07;SAINT-ORENS;GERS;43,7127373330;0,915812441349000;32
agri_fire;2011;7;11;72061;La Chapelle-d'Aligné;1,500;ble;NA;NA;ouest France;NA;2011-07-11;07-11;2011-07;LA CHAPELLE-D'ALIGNE;SARTHE;47,7357624962;-0,239313102989000;72
agri_fire;2011;7;11;72262;Ruillé-sur-Loir;1,500;ble;NA;NA;ouest France;NA;2011-07-11;07-11;2011-07;RUILLE-SUR-LOIR;SARTHE;47,7854221078;0,618393311988000;72
agri_fire;2011;7;11;37254;TAUXIGNY;NA;chaume;NA;NA;la nouvelle république;NA;2011-07-11;07-11;2011-07;TAUXIGNY;INDRE-ET-LOIRE;47,2077298094;0,829508341853000;37
agri_fire;2011;7;11;11057;Cahuzac;4,000;chaume;NA;NA;midi libre;NA;2011-07-11;07-11;2011-07;CAHUZAC;AUDE;43,1910457149;1,854771958600000;11
agri_fire;2011;7;11;17425;SEMUSSAC;6,000;ble;NA;NA;sud ouest;NA;2011-07-11;07-11;2011-07;SEMUSSAC;CHARENTE-MARITIME;45,5992753658;-0,915156967296000;17
agri_fire;2011;7;11;59316;Houplin-Ancoisne;1,000;prairie;NA;NA;la voix du nord;NA;2011-07-11;07-11;2011-07;HOUPLIN-ANCOISNE;NORD;50,5699205029;2,994980191670000;59
agri_fire;2011;7;11;85298;Vairé;4,000;ble;NA;NA;ouest France;NA;2011-07-11;07-11;2011-07;VELLUIRE;VENDEE;46,3973858732;-0,885083606793000;85
agri_fire;2011;7;11;60031;AUTHEUIL-EN-VALOIS;0,900;chaume;NA;NA;le parisien;NA;2011-07-11;07-11;2011-07;AUTHEUIL-EN-VALOIS;OISE;49,1792888729;3,063496027020000;60
agri_fire;2011;7;11;72061;La Chapelle-d'Aligné;1,500;ble;NA;NA;le maine libre;NA;2011-07-11;07-11;2011-07;LA CHAPELLE-D'ALIGNE;SARTHE;47,7357624962;-0,239313102989000;72
agri_fire;2011;7;11;36228;VALENÇAY;8,000;chaume;NA;NA;la nouvelle république;NA;2011-07-11;07-11;2011-07;VALENCAY;INDRE;47,1558433483;1,558585408060000;36
agri_fire;2011;7;11;86060;CHARRAIS;0,250;chaume;NA;NA;la nouvelle république;NA;2011-07-11;07-11;2011-07;CHARROUX;VIENNE;46,1403226222;0,415210425845000;86
agri_fire;2011;7;11;24002;Agonac;6,500;chaume_broussaille;NA;NA;La dordogne libre;NA;2011-07-11;07-11;2011-07;AGONAC;DORDOGNE;45,2815992020;0,745318376451000;24
agri_fire;2011;7;11;16152;Gimeux;6,000;chaume;NA;NA;Charente libre;NA;2011-07-11;07-11;2011-07;GIMEUX;CHARENTE;45,6414379624;-0,366690797860000;16
agri_fire;2011;7;11;11102;Couffoulens;3,000;luzerne_chaume_garrigue;NA;NA;l'indépendant;NA;2011-07-11;07-11;2011-07;COUFFOULENS;AUDE;43,1550733435;2,305128978880000;11
agri_fire;2011;7;11;24002;AGONAC;6,500;chaume_pinede;NA;NA;sud ouest;NA;2011-07-11;07-11;2011-07;AGONAC;DORDOGNE;45,2815992020;0,745318376451000;24
agri_fire;2011;7;11;24162;Escoire;2,000;chaume;NA;NA;sud ouest;NA;2011-07-11;07-11;2011-07;ESCOIRE;DORDOGNE;45,2075114447;0,851453516232000;24
agri_fire;2011;7;11;18149;Mery-es-bois;45,000;chaume_bois;NA;NA;le berry républicain;NA;2011-07-11;07-11;2011-07;MERY-ES-BOIS;CHER;47,3086144324;2,378741791750000;18
agri_fire;2011;7;10;72257;Rouillon;1,000;paille;NA;NA;le maine libre;NA;2011-07-10;07-10;2011-07;ROUILLON;SARTHE;48,0005070104;0,142249684917000;72
agri_fire;2011;7;10;41018;BLOIS;0,300;chaume;NA;NA;la nouvelle république;NA;2011-07-10;07-10;2011-07;BLOIS;LOIR-ET-CHER;47,5817013938;1,306255515830000;41
agri_fire;2011;7;10;37021;BEAUMONT-LA-RONCE;1,000;chaume;NA;NA;la nouvelle république;NA;2011-07-10;07-10;2011-07;BEAUMONT-LA-RONCE;INDRE-ET-LOIRE;47,5688108860;0,672745587640000;37
agri_fire;2011;7;9;38318;Pont-Évêque;4,000;foin;NA;NA;l'est républicain;NA;2011-07-09;07-09;2011-07;PONT-EVEQUE;ISERE;45,5342814016;4,924029831980000;38
agri_fire;2011;7;9;12046;Camjac;3,000;chaume;NA;NA;Centre presse;NA;2011-07-09;07-09;2011-07;CAMJAC;AVEYRON;44,1792869286;2,395187353680000;12
agri_fire;2011;7;9;12259;Sanvensa;NA;chaume;NA;NA;Centre presse;NA;2011-07-09;07-09;2011-07;SANVENSA;AVEYRON;44,2844997959;2,040524254540000;12
agri_fire;2011;7;9;12199;Rignac;3,000;champ;NA;NA;Centre presse;46238;2011-07-09;07-09;2011-07;RIGNAC;AVEYRON;44,4038329146;2,292288712080000;12
agri_fire;2011;7;8;03076;chézy;0,010;ble;NA;NA;la montagne;NA;2011-07-08;07-08;2011-07;CHEZY;ALLIER;46,6124757520;3,459348047970000;03
agri_fire;2011;7;8;37212;SAINTE-CATHERINE-DE-FIERBOIS;5,000;chaume;NA;NA;la nouvelle république;NA;2011-07-08;07-08;2011-07;SAINTE-CATHERINE-DE-FIERBOIS;INDRE-ET-LOIRE;47,1566893573;0,676679379745000;37
agri_fire;2011;7;8;79109;Echiré;0,050;chaume;NA;NA;la nouvelle république;NA;2011-07-08;07-08;2011-07;ECHIRE;DEUX-SEVRES;46,3946292281;-0,426727106349000;79
agri_fire;2011;7;8;12291;Verrières;1,000;recolte;NA;NA;midi libre;NA;2011-07-08;07-08;2011-07;VERRIERES;AVEYRON;44,2168374801;3,050975592850000;12
agri_fire;2011;7;7;36154;LE PÊCHEREAU;0,500;paille;NA;NA;la nouvelle république;NA;2011-07-07;07-07;2011-07;LE PECHEREAU;INDRE;46,5845928645;1,570472801210000;36
agri_fire;2011;7;7;38157;Estrablin;0,500;champ_paille;NA;NA;l'est républicain;NA;2011-07-07;07-07;2011-07;ESTRABLIN;ISERE;45,5136075933;4,958896518620000;38
agri_fire;2011;7;6;56183;Quelneuc;10,000;chaume;NA;NA;ouest France;NA;2011-07-06;07-06;2011-07;QUELNEUC;MORBIHAN;47,8353968876;-2,066532266150000;56
agri_fire;2011;7;6;86187;PAIZAY-LE-SEC;4,000;culture;NA;NA;la nouvelle république;NA;2011-07-06;07-06;2011-07;PAYRE;VIENNE;46,3501569800;0,189782511549000;86
agri_fire;2011;7;6;86045;Celle-Lévescault;0,500;chaume;NA;NA;la nouvelle république;NA;2011-07-06;07-06;2011-07;CENON-SUR-VIENNE;VIENNE;46,7589403896;0,529064773205000;86
agri_fire;2011;7;6;34272;Saint-Just;4,700;chaume;NA;NA;midi libre;NA;2011-07-06;07-06;2011-07;SAINT-JUST;HERAULT;43,6561845666;4,111845505500000;34
agri_fire;2011;7;6;58079;Clamecy;20,000;chaume;NA;NA;l'yonne républicaine;NA;2011-07-06;07-06;2011-07;CLAMECY;NIEVRE;47,4610140738;3,510081311870000;58
agri_fire;2011;7;6;58079;Sembert-le-haut (Clamecy);0,500;chaume;NA;NA;l'yonne républicaine;NA;2011-07-06;07-06;2011-07;CLAMECY;NIEVRE;47,4610140738;3,510081311870000;58
agri_fire;2011;7;6;86281;Vendeuvre;0,300;chaume;NA;NA;la nouvelle république;NA;2011-07-06;07-06;2011-07;VERNON;VIENNE;46,4308038321;0,481683351308000;86
agri_fire;2011;7;6;89050;Bonnard;4,000;chaume;NA;NA;l'yonne républicaine;NA;2011-07-06;07-06;2011-07;LES BORDES;YONNE;48,1095935384;3,389674733250000;89
agri_fire;2011;7;6;89024;Vaux (Auxerre);1,000;friche;NA;NA;l'yonne républicaine;NA;2011-07-06;07-06;2011-07;AVALLON;YONNE;47,4824789933;3,915859539720000;89
agri_fire;2011;7;6;89167;Fleury-la-Vallée;1,000;friche;NA;NA;l'yonne républicaine;NA;2011-07-06;07-06;2011-07;FLEYS;YONNE;47,8164766516;3,859372020580000;89
agri_fire;2011;7;6;32155;Le Houga;5,000;chaume;NA;NA;sud ouest;NA;2011-07-06;07-06;2011-07;LE HOUGA;GERS;43,7695328695;-0,185293783845000;32
agri_fire;2011;7;6;78123;Carrières-sous-Poissy;1,000;champ_vegetaux;NA;NA;le parisien;NA;2011-07-06;07-06;2011-07;CARRIERES-SOUS-POISSY;YVELINES;48,9455638989;2,029137065440000;78
agri_fire;2011;7;5;36154;LE PECHEREAU;0,500;champ;NA;NA;la nouvelle république;NA;2011-07-05;07-05;2011-07;LE PECHEREAU;INDRE;46,5845928645;1,570472801210000;36
agri_fire;2011;7;5;36103;Luçay-le-Mâle;10,000;cereale;NA;NA;la nouvelle république;NA;2011-07-05;07-05;2011-07;LUCAY-LE-MALE;INDRE;47,1147802667;1,426998428820000;36
agri_fire;2011;7;5;36235;Veuil;4,000;ble;NA;NA;la nouvelle république;NA;2011-07-05;07-05;2011-07;VEUIL;INDRE;47,1325742708;1,509801105310000;36
agri_fire;2011;7;5;18030;Blancafort;13,000;chaume;NA;NA;le berry républicain;NA;2011-07-05;07-05;2011-07;BLANCAFORT;CHER;47,5351356226;2,541667613410000;18
agri_fire;2011;7;5;18238;Saint-Vitte;2,000;chaume;NA;NA;le berry républicain;NA;2011-07-05;07-05;2011-07;SAINT-VITTE;CHER;46,5392889664;2,529399574480000;18
agri_fire;2011;7;5;45024;Baule;15,000;chaume;NA;NA;la république du centre;NA;2011-07-05;07-05;2011-07;BAULE;LOIRET;47,8106703162;1,668240273510000;45
agri_fire;2011;7;5;53241;Saint-Michel-de-Feins;15,000;ble_chaume;NA;NA;ouest France;NA;2011-07-05;07-05;2011-07;SAINT-MICHEL-DE-FEINS;MAYENNE;47,7695502906;-0,573583641744000;53
agri_fire;2011;7;5;53067;Chémeré-le-Roi;7,000;paille;NA;NA;ouest France;NA;2011-07-05;07-05;2011-07;CHEMERE-LE-ROI;MAYENNE;47,9744461326;-0,445587835574000;53
agri_fire;2011;7;5;53027;Beaumont-Pied-de-Boeuf;2,000;ble;NA;NA;ouest France;NA;2011-07-05;07-05;2011-07;BEAUMONT-PIED-DE-BOEUF;MAYENNE;47,9084771781;-0,440801679102000;53
agri_fire;2011;7;5;53210;Saint-Denis-d'Anjou;5,000;chaume;NA;NA;ouest France;NA;2011-07-05;07-05;2011-07;SAINT-DENIS-D'ANJOU;MAYENNE;47,7899907217;-0,443836396748000;53
agri_fire;2011;7;5;85184;Puy-de-Serre;30,000;ble;NA;NA;ouest France;NA;2011-07-05;07-05;2011-07;PUYRAVAULT;VENDEE;46,3653834101;-1,091156603670000;85
agri_fire;2011;7;5;41120;LUNAY;4,000;recolte;NA;NA;la nouvelle république;NA;2011-07-05;07-05;2011-07;LUNAY;LOIR-ET-CHER;47,8098385704;0,904566521301000;41
agri_fire;2011;7;5;79088;CHICHÉ;5,000;ble;NA;NA;la nouvelle république;NA;2011-07-05;07-05;2011-07;CHICHE;DEUX-SEVRES;46,7954609677;-0,351768054404000;79
agri_fire;2011;7;5;79299;Saint-Varent;0,050;recolte;NA;NA;la nouvelle république;NA;2011-07-05;07-05;2011-07;SAINT-VARENT;DEUX-SEVRES;46,8927639643;-0,223311639048000;79
agri_fire;2011;7;5;61167;Villers-en-Ouche (La Ferté-en-Ouche);2,500;chaume;NA;NA;ouest France;NA;2011-07-05;07-05;2011-07;LA FERTE-FRENEL;ORNE;48,8362459554;0,508544741133000;61
agri_fire;2011;7;5;37097;DOLUS-LE-SEC;15,000;orge;NA;NA;la nouvelle république;NA;2011-07-05;07-05;2011-07;DOLUS-LE-SEC;INDRE-ET-LOIRE;47,1649485562;0,890511286523000;37
agri_fire;2011;7;5;37013;AVRILLÉ-LES-PONCEAUX;1,000;chaume;NA;NA;la nouvelle république;NA;2011-07-05;07-05;2011-07;AVRILLE-LES-PONCEAUX;INDRE-ET-LOIRE;47,3882687840;0,302971878104000;37
agri_fire;2011;7;5;32385;SAINT-LÉONARD;0,040;chaume_paille;NA;NA;sud ouest;NA;2011-07-05;07-05;2011-07;SAINT-LEONARD;GERS;43,8578996050;0,769694095196000;32
agri_fire;2011;7;4;50412;Portbail;1,000;champ;NA;NA;ouest France;NA;2011-07-04;07-04;2011-07;PORTBAIL;MANCHE;49,3520385149;-1,695416417930000;50
agri_fire;2011;7;4;50617;Varenguebec;0,300;champ;NA;NA;ouest France;NA;2011-07-04;07-04;2011-07;VARENGUEBEC;MANCHE;49,3375063908;-1,491837662920000;50
agri_fire;2011;7;4;79299;SAINT-VARENT;5,000;champ;NA;NA;la nouvelle république;NA;2011-07-04;07-04;2011-07;SAINT-VARENT;DEUX-SEVRES;46,8927639643;-0,223311639048000;79
agri_fire;2011;7;4;89420;Treigny;6,000;paille;NA;NA;la montagne;NA;2011-07-04;07-04;2011-07;TREVILLY;YONNE;47,5265248869;4,053190631820000;89
agri_fire;2011;7;4;03235;saint-gérand-le-puy;3,000;paille;NA;NA;la montagne;NA;2011-07-04;07-04;2011-07;SAINT-GERAND-LE-PUY;ALLIER;46,2637640044;3,511754515960000;03
agri_fire;2011;7;4;89286;Parly;2,000;foin;NA;NA;l'yonne républicaine;NA;2011-07-04;07-04;2011-07;PARON;YONNE;48,1852396311;3,239530374360000;89
agri_fire;2011;7;4;22032;Caulnes;5,000;ble;NA;NA;ouest France;NA;2011-07-04;07-04;2011-07;CAULNES;COTES-D'ARMOR;48,3021406650;-2,160705982960000;22
agri_fire;2011;7;4;22208;Plouasne;1,000;paille;NA;NA;ouest France;NA;2011-07-04;07-04;2011-07;PLOUASNE;COTES-D'ARMOR;48,3117473235;-2,008630400530000;22
agri_fire;2011;7;4;85024;Bois-de-Céné;4,000;ble;NA;NA;ouest France;NA;2011-07-04;07-04;2011-07;LA BOISSIERE-DE-MONTAIGU;VENDEE;46,9451858636;-1,191639248400000;85
agri_fire;2011;7;4;85071;Commequiers;7,000;ble;NA;NA;ouest France;NA;2011-07-04;07-04;2011-07;LA COPECHAGNIERE;VENDEE;46,8523980181;-1,343497468980000;85
agri_fire;2011;7;4;85138;Martinet;3,000;ble;NA;NA;ouest France;NA;2011-07-04;07-04;2011-07;LE MAZEAU;VENDEE;46,3298580373;-0,672957405035000;85
agri_fire;2011;7;4;85190;Rocheservière;NA;ble;NA;NA;ouest France;NA;2011-07-04;07-04;2011-07;LA ROCHE-SUR-YON;VENDEE;46,6675261644;-1,407795409300000;85
agri_fire;2011;7;4;85119;les Landes-Génusson;2,000;ble;NA;NA;ouest France;NA;2011-07-04;07-04;2011-07;LANDEVIEILLE;VENDEE;46,6444349925;-1,785436784700000;85
agri_fire;2011;7;4;85040;La Caillère-Saint-Hilaire;2,000;paille;NA;NA;ouest France;NA;2011-07-04;07-04;2011-07;CEZAIS;VENDEE;46,5917363748;-0,802618133558000;85
agri_fire;2011;7;4;18009;Arcomps;50,000;ble;NA;NA;le berry républicain;NA;2011-07-04;07-04;2011-07;ARCOMPS;CHER;46,6760407934;2,426509506740000;18
agri_fire;2011;7;4;86187;PAIZAY-LE-SEC;4,000;culture;NA;NA;la nouvelle république;NA;2011-07-04;07-04;2011-07;PAYRE;VIENNE;46,3501569800;0,189782511549000;86
agri_fire;2011;7;4;86045;Celle-Lévescault;0,500;chaume;NA;NA;la nouvelle république;NA;2011-07-04;07-04;2011-07;CENON-SUR-VIENNE;VIENNE;46,7589403896;0,529064773205000;86
agri_fire;2011;7;4;14735;Vendeuvre;0,300;chaume;NA;NA;la nouvelle république;NA;2011-07-04;07-04;2011-07;VENDEUVRE;CALVADOS;49,0067565786;-0,082892134038300;14
agri_fire;2011;7;4;86187;PAIZAY-LE-SEC;4,000;cereale;NA;NA;la nouvelle république;NA;2011-07-04;07-04;2011-07;PAYRE;VIENNE;46,3501569800;0,189782511549000;86
agri_fire;2011;7;4;86045;Celle-Lévescault;0,500;chaume;NA;NA;la nouvelle république;NA;2011-07-04;07-04;2011-07;CENON-SUR-VIENNE;VIENNE;46,7589403896;0,529064773205000;86
agri_fire;2011;7;4;11033;Belpech;4,000;recolte;NA;NA;l'indépendant;NA;2011-07-04;07-04;2011-07;BELPECH;AUDE;43,2034214828;1,763390360090000;11
agri_fire;2011;7;4;32119;Eauze;0,050;colza;NA;NA;sud ouest;NA;2011-07-04;07-04;2011-07;EAUZE;GERS;43,8607370613;0,105730356401000;32
agri_fire;2011;7;4;32274;Monlezun-d'Armagnac;0,050;broussaille;NA;NA;sud ouest;NA;2011-07-04;07-04;2011-07;MONLEZUN-D'ARMAGNAC;GERS;43,8235244967;-0,146596640680000;32
agri_fire;2011;7;4;24308;NÉGRONDES;20,000;cereale_bois;NA;NA;sud ouest;NA;2011-07-04;07-04;2011-07;NEGRONDES;DORDOGNE;45,3402218527;0,878687082758000;24
agri_fire;2011;7;4;14410;Méry-Corbon;2,500;chaume;NA;NA;ouest France;NA;2011-07-04;07-04;2011-07;MERY-CORBON;CALVADOS;49,1315507489;-0,074647973999500;14
agri_fire;2011;7;4;49121;Denezé-sous-Doué;4,000;chaume;NA;NA;ouest France;NA;2011-07-04;07-04;2011-07;DENEZE-SOUS-DOUE;MAINE-ET-LOIRE;47,2528537089;-0,259868894277000;49
agri_fire;2011;7;4;49003;Ambillou-Château (TUFFALUN);7,000;ble;NA;NA;ouest France;NA;2011-07-04;07-04;2011-07;AMBILLOU-CHATEAU;MAINE-ET-LOIRE;47,2573828474;-0,337427788842000;49
agri_fire;2011;7;4;36057;Coings;2,000;recolte;NA;NA;la nouvelle république;NA;2011-07-04;07-04;2011-07;COINGS;INDRE;46,8840276605;1,721439176230000;36
agri_fire;2011;7;4;36026;BRION;8,000;chaume;NA;NA;la nouvelle république;NA;2011-07-04;07-04;2011-07;BRION;INDRE;46,9498101823;1,728916941760000;36
agri_fire;2011;7;4;41266;Valaire;9,000;chaume;NA;NA;la nouvelle république;NA;2011-07-04;07-04;2011-07;VALAIRE;LOIR-ET-CHER;47,4744635270;1,255824466240000;41
agri_fire;2011;7;4;72022;Le Bailleul;26,000;ble_chaume;NA;NA;le maine libre;NA;2011-07-04;07-04;2011-07;LE BAILLEUL;SARTHE;47,7724310115;-0,179561724396000;72
agri_fire;2011;7;3;59016;ARMBOUTS-CAPPEL;1,000;foin;NA;NA;la voix du nord;NA;2011-07-03;07-03;2011-07;ARMBOUTS-CAPPEL;NORD;50,9815902470;2,348555249150000;59
agri_fire;2011;7;3;72184;Mareil-en-Champagne;NA;recolte;NA;NA;ouest France;NA;2011-07-03;07-03;2011-07;MAREIL-EN-CHAMPAGNE;SARTHE;47,9806080060;-0,178957500190000;72
agri_fire;2011;7;3;72363;Tuffé;0,200;recolte;NA;NA;ouest France;NA;2011-07-03;07-03;2011-07;TUFFE;SARTHE;48,1208865650;0,508380491970000;72
agri_fire;2011;7;3;86037;BRIGUEIL-LE-CHANTRE;0,050;champ;NA;NA;la nouvelle république;NA;2011-07-03;07-03;2011-07;BRION;VIENNE;46,3570459260;0,472294724687000;86
agri_fire;2011;7;3;86229;Saint-Léger-de-Montbrillais;25,000;ble;NA;NA;la nouvelle république;NA;2011-07-03;07-03;2011-07;SAINT-LEOMER;VIENNE;46,4160960603;0,997218918187000;86
agri_fire;2011;7;3;18218;Saint-Just;5,000;ble;NA;NA;le progrès;NA;2011-07-03;07-03;2011-07;SAINT-JUST;CHER;46,9879440291;2,501868767530000;18
agri_fire;2011;7;3;22208;Plouasne;10,000;paille;NA;NA;ouest France;NA;2011-07-03;07-03;2011-07;PLOUASNE;COTES-D'ARMOR;48,3117473235;-2,008630400530000;22
agri_fire;2011;7;3;18116;Jalognes;25,000;ble;NA;NA;le berry républicain;NA;2011-07-03;07-03;2011-07;JALOGNES;CHER;47,2290743962;2,778271644340000;18
agri_fire;2011;7;3;37130;LIGUEIL;9,000;chaume;NA;NA;la nouvelle république;NA;2011-07-03;07-03;2011-07;LIGUEIL;INDRE-ET-LOIRE;47,0423190397;0,817374235768000;37
agri_fire;2011;7;3;29031;Clohars-Carnoet;0,500;paille;NA;NA;ouest France;NA;2011-07-03;07-03;2011-07;CLOHARS-CARNOET;FINISTERE;47,7943407144;-3,566813649820000;29
agri_fire;2011;7;3;72094;Coudrecieux;8,000;ble;NA;NA;ouest France;NA;2011-07-03;07-03;2011-07;COUDRECIEUX;SARTHE;47,9853818366;0,625962425017000;72
agri_fire;2011;7;3;11049;BRAM;NA;chaume;NA;NA;midi libre;NA;2011-07-03;07-03;2011-07;BRAM;AUDE;43,2514206471;2,110298952070000;11
agri_fire;2011;7;3;33266;Marcenais;2,000;chaume;NA;NA;sud ouest;NA;2011-07-03;07-03;2011-07;MARCENAIS;GIRONDE;45,0595596341;-0,344873421107000;33
agri_fire;2011;7;3;16373;SOUVIGNÉ;40,000;chaume;NA;NA;sud ouest;NA;2011-07-03;07-03;2011-07;SOUVIGNE;CHARENTE;45,9708257553;0,050529470947100;16
agri_fire;2011;7;3;44213;Belligné (Loireauxence);2,000;chaume;NA;NA;presse océan;NA;2011-07-03;07-03;2011-07;VARADES;LOIRE-ATLANTIQUE;47,4023133343;-1,024327440700000;44
agri_fire;2011;7;3;44015;Blain;4,000;chaume;NA;NA;presse océan;NA;2011-07-03;07-03;2011-07;BLAIN;LOIRE-ATLANTIQUE;47,4628210409;-1,767894796140000;44
agri_fire;2011;7;3;49140;Fontevraud (-l'abbaye);1,000;ble;NA;NA;ouest France;NA;2011-07-03;07-03;2011-07;FONTEVRAUD-L'ABBAYE;MAINE-ET-LOIRE;47,1843477154;0,033842690660000;49
agri_fire;2011;7;3;49373;Nueil-sur-Layon (Lys-Haut-Layon);2,000;ble;NA;NA;ouest France;NA;2011-07-03;07-03;2011-07;VIHIERS;MAINE-ET-LOIRE;47,1373301524;-0,559450064005000;49
agri_fire;2011;7;3;49014;Aviré;5,000;ble;NA;NA;ouest France;NA;2011-07-03;07-03;2011-07;AVIRE;MAINE-ET-LOIRE;47,7118822608;-0,791626507041000;49
agri_fire;2011;7;3;49378;Vivy;3,000;ble;NA;NA;ouest France;NA;2011-07-03;07-03;2011-07;VIVY;MAINE-ET-LOIRE;47,3228206835;-0,066960863981500;49
agri_fire;2011;7;3;49365;Les Verchers-sur-Layon;3,000;ble;NA;NA;ouest France;NA;2011-07-03;07-03;2011-07;LES VERCHERS-SUR-LAYON;MAINE-ET-LOIRE;47,1469610454;-0,302089800221000;49
agri_fire;2011;7;3;61479;Tanques;3,000;chaume;NA;NA;ouest France;NA;2011-07-03;07-03;2011-07;TANQUES;ORNE;48,6863581551;-0,074113245824600;61
agri_fire;2011;7;3;85291;Thorigny;30,000;ble;NA;NA;la nouvelle république;NA;2011-07-03;07-03;2011-07;THOUARSAIS-BOUILDROUX;VENDEE;46,6062740621;-0,873461023865000;85
agri_fire;2011;7;3;79087;Chey;6,000;culture_chaume;NA;NA;la nouvelle république;NA;2011-07-03;07-03;2011-07;CHEY;DEUX-SEVRES;46,2935127706;-0,049821520326000;79
agri_fire;2011;7;3;79094;Clessé;3,000;chaume;NA;NA;la nouvelle république;NA;2011-07-03;07-03;2011-07;CLESSE;DEUX-SEVRES;46,7247725873;-0,401162719088000;79
agri_fire;2011;7;3;79161;Luzay;0,200;champ;NA;NA;la nouvelle république;NA;2011-07-03;07-03;2011-07;LUZAY;DEUX-SEVRES;46,9273390043;-0,207421416200000;79
agri_fire;2011;7;3;79241;Saint-Christophe-sur-Roc;3,000;chaume;NA;NA;la nouvelle république;NA;2011-07-03;07-03;2011-07;SAINT-CHRISTOPHE-SUR-ROC;DEUX-SEVRES;46,4536311451;-0,359875906840000;79
agri_fire;2011;7;3;79334;USSEAU;3,000;ble;NA;NA;la nouvelle république;86275;2011-07-03;07-03;2011-07;USSEAU;DEUX-SEVRES;46,1701185882;-0,587199474671000;79
agri_fire;2011;7;3;36054;Cléré-du-Bois;3,000;NA;NA;NA;la nouvelle république;NA;2011-07-03;07-03;2011-07;CLERE-DU-BOIS;INDRE;46,9425971085;1,102312139460000;36
agri_fire;2011;7;3;36237;Vicq-sur-Nahon;20,000;chaume;NA;NA;la nouvelle république;NA;2011-07-03;07-03;2011-07;VICQ-SUR-NAHON;INDRE;47,1002749222;1,558033577780000;36
agri_fire;2011;7;3;36162;Poulaines;7,000;recolte;NA;NA;la nouvelle république;NA;2011-07-03;07-03;2011-07;POULAINES;INDRE;47,1498063168;1,645020068890000;36
agri_fire;2011;7;3;36231;Velles;2,000;paille;NA;NA;la nouvelle république;NA;2011-07-03;07-03;2011-07;VELLES;INDRE;46,6997620500;1,636867688450000;36
agri_fire;2011;7;3;36139;Neuillay-les-Bois;1,000;paille;NA;NA;la nouvelle république;NA;2011-07-03;07-03;2011-07;NEUILLAY-LES-BOIS;INDRE;46,7623476722;1,478535739300000;36
